game,authorChannelId,community_id,weighted_degree,in_degree,out_degree,pagerank,betweenness,centrality_group
Project Sekai,UCBSF-wXQlMcydMzqwGLPCFw,3,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCBVyCtZjY_v6LPVcbQLoQiA,27,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCBWgHhYK2pZKIlzSNXUX_Pw,70,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCBcWlYWGatQy7U3SnyjrOrA,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCBfM6600prCFd-JWV5YS2vQ,41,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCBghEe4HkqaORiJh-T1uzcQ,13,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCBkTAqp9JejXhcwdaB8Vv_Q,31,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCBkjhdF_Hn5dPkJv-6eeFXQ,228,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCBmYQto1ad2q2lPRSvmZX5A,2,3.0,0.0,3.0,0.00017998362202864277,0.009643222347000853,Peripheral
Project Sekai,UCBnB6ZmFxqgggLENZdtumBg,39,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCBtVv96goF1nr1fsTKLTLCw,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCBy7qAtquxTRRZ5TL5Wf9UA,163,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCC-Pb-2vVfwPhwzgYMARUAA,29,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCC5_iu-X4M-4onkXFR9_TgA,34,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCC7gy5H26TpOdWgj6P7Y8KA,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCC962S6JUBMn9nnueWO0UYg,11,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCC9LOrhmzkT-pW36f-GzfGA,229,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCC9WJw-sxASzbPgVLlICXYw,23,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCEUzwksUVX1jFOR81IXuAA,4,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCGex-AK6XTTEoVTgoEcQFQ,14,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCTjA5ECxee02rw8t3ha5Ng,17,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCVmYs4gP9V-yftgIbum1Aw,230,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCWQKe-CvnMjPm2iPaPiM9Q,33,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCZsriyzAccp4nXzXiCHJkg,231,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCC_WA35DhNr2SLKBOWs-l0A,12,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCeC1kngX3LGGsFC52zsxVw,2,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCjYBYbrvGpZ-KRYtUojRrg,15,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCjZzoab4eOV3Ce7AFLi1ZQ,38,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCnDmmFsoRu-nb6TmMlrBwQ,31,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCnZrjcb32x7-gf3SCIlPzw,15,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCouzFmvFos1ypcUGWGyVLA,13,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCrB7KkX1Qyrd_78CbJjKWA,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCs-YnqiOKsfjMgncEYtSxg,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCu2z05s8cl608HebA0glMQ,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCw1_gSAdBeBaNNUU1zRocQ,13,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCw2Wv71B6D3EJ_DLNscbZw,15,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCwForjD4WvJOXvi964AkVw,32,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCwMjk7BCDgAiEj_y7IHRZA,232,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCwse9ujgPw-plX3rbLFzfQ,69,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCCzBbR_ocx8NvoBNlGwEu-w,38,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCD-8uNGjRX4ADxyIXbpysOQ,233,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCD1Kw8wQP84KKEHqV0Kg7rA,10,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCD1uxhu6DlolPpB1hWWEdTg,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCD3EZsj8t5cTs8mBgyQ9EJg,27,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCD5t5B5n05vjvoZEb6TOyFw,0,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCD7EX47K3l0ZmnPuTDHMYzg,4,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCD8coz3oDZrO0e7thznVU9w,68,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCD9rC4nRVAQTQ0mfbdeJ_KQ,1,9.0,0.0,9.0,0.00017998362202864277,0.0034998827835755575,High centrality
Project Sekai,UCDAsdOKKRkPaFpRIhgNn7QQ,26,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDBcuA8InzJN0z7ZZrmjtQw,234,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDK_toplASr4ghl_sM7zqOQ,23,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDLyQW_ACx9TLiWjDXi7CCg,7,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDQb7YlszRK-VeRwaezHIdg,13,4.0,0.0,4.0,0.00017998362202864277,0.016362466261353233,High centrality
Project Sekai,UCDR1xlPq-CBSZ-M626DchvA,235,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDRa3AchOKQ6XZ8mqLpi_LA,8,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDSnaqLfrB_Pz8gHBGCmCug,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDSuzdRo2t3PT-H2UhIDdbA,0,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDTRnlV-Vfh6whTxd-lnwBQ,22,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDUC30G7ddgViB6XCQldxfg,19,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDa__zsTpYEjOLTuPbqcOjw,8,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDc1W19HdFU_uWykh-iBwKA,5,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDc_5Hpm0zS-zNQs3TMNqaA,236,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDdreEcoJNqn14qWylADD0w,124,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDeLRTr8xIxGZZrmdJ4YVpQ,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDegPoI7S0bfYBFFfC1zupQ,9,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDeig-me1aSCCFwYEUwz7yA,5,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDiNiT4l-fR1wYzIomoXcQQ,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDl4KULbwBkCfqw4-JCInkA,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDli-TBKax4Pit-7VsSJMYQ,60,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCDrm0QY4DGq1MlhVr6CvM6g,36,2.0,0.0,2.0,0.00017998362202864277,0.007257281553398058,Peripheral
Project Sekai,UCDwrgqST6gf6FFaIifF5TXw,2,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCE-nBvpy46slvM9fomSwaHQ,9,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCE3TSkpDdGTA3IT-YJJw_fg,3,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCE3fTTQDqXQ7GzjdsK49xZg,65,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCE4fQ1_P5JQLsOIsUqA9nDA,7,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCE5sCGCctfCvuh7igGNdhKQ,7,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCE60WWhNL06Sc2zZPQoN52A,45,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCE8W9BdjdVtbGtkdRlj-hCw,2,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCE9tSgzhdv809OU3FfAEdsA,88,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEBLCZGZR7WqQgec8yuDCrg,25,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEFNsQnEXRt7vgh0r1cwd7Q,237,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEKB_i88G_ucs_H6TRvSqPw,10,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEMTaJKBUEGU-7IK10RSUwg,15,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCENC-HVrcFJzsMivad7tx-w,4,2.0,0.0,2.0,0.00017998362202864277,0.00044001778410687585,Peripheral
Project Sekai,UCERAcPumOtE5imH8Dnn6yPA,27,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCERtHp1chWtFZddYB-VBCpw,238,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCET5KRU-fZ9WMWhAkYcGxDg,127,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCETTGuJ36wUd3-tH9m5rkXw,7,2.0,0.0,2.0,0.00017998362202864277,0.00024454846663584534,Peripheral
Project Sekai,UCEVKoA0kHRFsqkHo0XUDRYQ,9,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEYvR3qEwEltQquKui9VKCg,5,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEcY16ceAs4zZX_7ImhOR2Q,239,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEeS-Q2tvxcaeA53QE9eZGg,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEfv5idTHGAE3p2eKICuW5A,15,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEg1HWSPhmhwpdLZm0-a_Ng,48,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEjLgCPLbjAILTi8SFUpmjA,9,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEsuL_H9kMwmAyeO3FKaFOw,8,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEt8WgnKPl3RrAV6LD8hg-w,17,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEtvklJPEoIFRSSuRThyE8g,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEuYwdmlHgvspRFUGYFancg,17,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEv1YeOSznYrY8C5uTT7YIw,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEvO2jgv3GntnZnaqfopjTg,29,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEw1vnWTGfBzCKAkszQjHfA,17,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCEw8J4rpNTcRj0v8VERpnMg,33,2.0,0.0,2.0,0.00017998362202864277,1.4277555682467162e-06,Peripheral
Project Sekai,UCEx-Tyu6__SVyBAuOStgGxQ,34,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCExlxVKmlQ3IC5uVMjC2ouQ,37,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCF-vQ6isSfXSQLq1u9sYQvw,4,2.0,0.0,2.0,0.00017998362202864277,0.0003940605368360937,Peripheral
Project Sekai,UCF1HST0WN2PhiXbnc5Z7gow,11,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCF1J-UG16i8kWQ38qI6rIeA,240,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCF1WIwFrL6oGoI9AaB96Msg,5,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCF2E6Je3SpCnRQPY8tNH8vg,22,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCF7X4kkGXNzpIGpcRrNfuEg,10,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFB57NvzecQ0WJ1GHD-HyFw,241,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFE8QpBTVP4CDBvwqeqT2_g,16,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFF1tjoTktZroxT9Ziif9Pw,242,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFLAoI9C6uUFBdKNJr2FDpw,59,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFLcpw6WhCZdgyb92XRGOSQ,17,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFLtyfjd-ZtoXA4tBF2kCkw,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFMq9uNKkUaVc-wu2drwhmA,35,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFQVUHXT6KLHtlrBMxfY0ig,24,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFVAdlN8ixeTGUHiLnvFvUQ,4,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFYM8AFiT6Jl2m3BPE8C29Q,243,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCF_KerzzojHAogu-rTA4Y4g,16,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFaACfT4UL4uIizU-mnde9Q,15,5.0,0.0,5.0,0.00017998362202864277,0.006168100517743087,High centrality
Project Sekai,UCFcCpL05kNuWEUqyP_Ylncw,4,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFdawAZyNDx2CJ-k1t66XZg,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFiJ-v5ja86ny1A4xw_NDkg,244,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFisVlri71XFNo4wxd5qDJg,17,3.0,0.0,3.0,0.00017998362202864277,0.0003940605368360937,Peripheral
Project Sekai,UCFsoOu6rQatZTkQrTMaThjQ,10,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFu-G1Dtj0J7-FIxps__bYw,53,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFu_waQUHNNkOogBo0iupdA,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFv-Q7laJXdQ_Qj37lw9rwQ,21,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFyxIgpwaGx-ce4nTy0YFyA,5,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCFzcjTg43sHjr31z6XipmtQ,90,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCG3rRQNuH98juVvkiG735vw,245,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCG55xwE2NZt_wyynyRN1B2w,125,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCG56aR7L1MsoWHvUzAs-q2Q,19,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCG85J0cqCgD2c5H6UN9brAw,17,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCG9RnhkcB6C9o6nTz0d2LMw,8,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGDKijRKSXvGsYyo2iWAJ5Q,29,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGJ1gT9UhzmZUhFXeLJDYEw,10,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGNK6_eO8sgRoDPNKcyU91g,11,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGQFuxNnbHi22iofkzNuXwA,97,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGYNMiI1M5YD4v4CB6zRw3w,9,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGZOvL55UToqKyOom1YT4EA,16,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGZUV0iE8rPG_iVJlPVneLQ,34,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGeOC2BFLzsb9wc_DmaopQg,27,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGgiI9hZ_L4pZ-G4s-JuFqQ,11,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGhGVcnh7sY40cvtOZJqf5g,246,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGkQoMgXCt4jtQoUIrjaG9w,247,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGl7D7I703_n1da7wIRV2DQ,248,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGmRLqhliRoolvQsnVu-qEQ,64,5.0,0.0,5.0,0.00017998362202864277,0.0,High centrality
Project Sekai,UCGnZGxT655yjlMeGdaMca6Q,14,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGpnIsNRPVhVyqVdK6PjZHw,0,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCGqCX4_8fFlr0Vh7ZYJRwdw,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCH-dZl8NmBLjO9nN05fuySw,6,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCH-l4DRQBoklC5OvxWiWv3g,10,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCH6B5wwx8_5likb9WYPjJ6A,17,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCH7TmSg4d8LqX-oitLoSRow,37,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCHDHaM1ml9RX3R5c9U3UJzg,8,2.0,0.0,2.0,0.00017998362202864277,0.00019703026841804685,Peripheral
Project Sekai,UCHFc4bO63memv8mSQmA9XLg,1,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCHFoh92kgt-HqNMaz89xa1Q,9,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCHH4qffWkr5VV06AX8Kuvcg,30,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCHLjU6Wcw7kGuCwth535S4Q,9,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCHNhAbCChldYYI8G6nJMuXA,9,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCHTmtrbaT1NBUzYwh60kJAg,4,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCHaMFP6jTsmRWJA10JvmkFg,31,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCHcl0XhFtCwrvjvsZ9djInA,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCHdI4ywKlr8DQJtnC8raqUw,42,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCHdT5IbC55HvOb8aRqN9JnA,82,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCHnLSJBRw4a412hPcEe4XKw,249,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCHzeZtB2Gfj9XIswKgFPmpg,250,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCI2ESjzIPAWlfyjLoa6KBvQ,10,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCI4IU1dbfPVP_PAXubk4fNQ,137,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCI6X5eip7lezW-O0GWRCjlg,14,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCI7w5f-aDqcbNSj-k-5sjyg,251,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCI8j-uX9934CJeSIqhjVoDw,22,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCI9vg1wgrcT8ZJEPJESl7Tw,0,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIB--AjkpsGNr4euk1bJ1dQ,6,2.0,0.0,2.0,0.00017998362202864277,0.00019703026841804685,Peripheral
Project Sekai,UCIBM6qPdGDErLx-FD6zMhzA,126,2.0,0.0,2.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIByxzHismPorMt4LSdL3wQ,36,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCICRo6q1YZLh38aYHGQzN5g,150,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCICXPqhSsZPB7eCWUnio8_g,127,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIM4cC5dmg3DpUcHnItGuGQ,12,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCINLOK-aakVi_5AWkiADO_Q,252,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIPEhnlXLf8XgOO06aEIU6w,40,2.0,0.0,2.0,0.00017998362202864277,1.4277555682467162e-05,Peripheral
Project Sekai,UCIQg380aJ_nns1YmRaYLO3g,4,3.0,0.0,3.0,0.00017998362202864277,0.0003940605368360937,Peripheral
Project Sekai,UCISVB6w_Xyuhd_JuI7bkXgw,13,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCITRwSUfTUdPM74X-CM4qYg,67,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIUmC5rOZR37ha_hal_W8QA,8,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIYSfp3uzyTN-lLwilsa44w,18,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIYXm_LXJ6XR809gyTtf2TQ,53,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIaangnsu0RYI65YuPOlTMg,253,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIbS23XtdQrSWOLnYoAgSfg,254,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIbpNOeabAOWf5L7UczwyLA,2,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIfHnvX4DtameuSeLkApQkA,62,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIglWyPiYDixRizAm4i92PA,16,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIhbFY-apq9kRRJLVqwaLbA,12,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIl2oFjJOq1PX91ZUQHmIPg,95,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCImH5zoE6Qy-NT5_EJLBcgA,42,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIoytJnCqSSLcaMBz7tKYrA,9,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIuxWtm1E9TfUmwSAJ2CrXg,59,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCIuxmwSAklbVbv70tO4KJpA,22,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJ49x1bCz_Qf6gjXMYmxBIQ,20,2.0,0.0,2.0,0.00017998362202864277,0.00019703026841804685,Peripheral
Project Sekai,UCJ6L5zGFcrMl_5klZ0nSGYA,8,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJ7XNARXJxAbKS3ZG3ePuBg,255,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJI0PPc9Cxm9mSgNAaevXJg,0,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJIuaIQZRAquEaQWawyXl5w,26,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJRy6_1k1T4Tz7gSdnLNztA,256,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJTHmJrFXzagrlF9ZWx0t0g,257,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJULQgy9cC-KsmMKsjQpK-Q,10,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJVfmfdySANxFXJV7oBCWWg,258,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
Project Sekai,UCJVrRKudc9uV4ISedMBH-DA,2,1.0,0.0,1.0,0.00017998362202864277,0.0,Peripheral
